ticker,split,model,lookback,signature_level,forward,k_neighbors,signature_mmd,volatility,volatility_error,var_95,var_99,var_95_error,es_95,es_99,es_95_error,max_drawdown,max_drawdown_error,squared_return_acf_error
EURUSD=X,validation,real,20,3,1,100,,0.08520625322480384,0.0,0.008679789401987669,0.011764545268720738,0.0,0.011057507353115847,0.013384970437742678,0.0,-0.05456861125310367,0.0,0.0
EURUSD=X,validation,historical_bootstrap,20,3,1,100,7.863377241306982e-05,0.077418519741797,0.007787733483006834,0.007145730311319926,0.01139383976015668,0.0015340590906677432,0.010405850954854943,0.014607672577161713,0.0006516563982609039,-0.04727752570405906,0.007291085549044611,0.027644243793049784
EURUSD=X,validation,signature_bootstrap,20,3,1,100,7.81049962969452e-05,0.06779703188993773,0.01740922133486611,0.006600138734566258,0.010282941671213113,0.0020796506674214113,0.009417555561083115,0.012909106422663453,0.0016399517920327317,-0.03741815682073278,0.01715045443237089,0.02255557580505593
SPY,validation,real,20,3,5,5,,0.18777849196639282,0.0,0.019493196967476346,0.02532593439381509,0.0,0.024085134516023936,0.028244347110469803,0.0,-0.10531734404489251,0.0,0.0
SPY,validation,historical_bootstrap,20,3,5,5,0.002941728379008412,0.1744588109906285,0.01331968097576433,0.017112872777416393,0.031227201177578212,0.0023803241900599535,0.027346014010391505,0.03842508035933998,0.003260879494367569,-0.07897177863305109,0.026345565411841423,0.049540895665611887
SPY,validation,signature_bootstrap,20,3,5,5,0.0022739092735253254,0.147382374610508,0.04039611735588483,0.014591746928867255,0.02523379692168339,0.0049014500386090915,0.022262059479029542,0.029875178744259802,0.001823075036994394,-0.07458089179308364,0.030736452251808877,0.04414108765983613
EURUSD=X,validation,real,20,3,5,5,,0.08520625322480384,0.0,0.008679789401987669,0.011764545268720738,0.0,0.011057507353115847,0.013384970437742678,0.0,-0.05456861125310367,0.0,0.0
EURUSD=X,validation,historical_bootstrap,20,3,5,5,2.1029307576401677e-05,0.07681957701554029,0.008386676209263547,0.007439221205147584,0.011231819491900778,0.001240568196840085,0.010467177537803834,0.01472019804178723,0.0005903298153120129,-0.045777300472498644,0.008791310780605029,0.024479585882186135
EURUSD=X,validation,signature_bootstrap,20,3,5,5,8.212996681920718e-05,0.0692843517606639,0.015921901464139937,0.006609383973438446,0.009875846234444563,0.002070405428549223,0.009114433434827051,0.012218013856937207,0.0019430739182887957,-0.03927930298499282,0.015289308268110854,0.02542547951863259
SPY,validation,real,20,3,5,10,,0.18777849196639282,0.0,0.019493196967476346,0.02532593439381509,0.0,0.024085134516023936,0.028244347110469803,0.0,-0.10531734404489251,0.0,0.0
SPY,validation,historical_bootstrap,20,3,5,10,0.002941728379008412,0.1744588109906285,0.01331968097576433,0.017112872777416393,0.031227201177578212,0.0023803241900599535,0.027346014010391505,0.03842508035933998,0.003260879494367569,-0.07897177863305109,0.026345565411841423,0.049540895665611887
SPY,validation,signature_bootstrap,20,3,5,10,0.0015198334878667966,0.13865644496514193,0.04912204700125089,0.014310385596019682,0.02321755706417725,0.005182811371456665,0.021110298750375706,0.027799159866444312,0.002974835765648231,-0.07118119410112604,0.03413614994376647,0.044040519803999256
EURUSD=X,validation,real,20,3,5,10,,0.08520625322480384,0.0,0.008679789401987669,0.011764545268720738,0.0,0.011057507353115847,0.013384970437742678,0.0,-0.05456861125310367,0.0,0.0
EURUSD=X,validation,historical_bootstrap,20,3,5,10,2.1029307576401677e-05,0.07681957701554029,0.008386676209263547,0.007439221205147584,0.011231819491900778,0.001240568196840085,0.010467177537803834,0.01472019804178723,0.0005903298153120129,-0.045777300472498644,0.008791310780605029,0.024479585882186135
EURUSD=X,validation,signature_bootstrap,20,3,5,10,0.0001419250761122625,0.0701069276906241,0.015099325534179739,0.00671217881714328,0.01000563702550551,0.001967610584844389,0.009185631666582827,0.012175259039039512,0.00187187568653302,-0.03854022018661023,0.016028391066493446,0.025709453195595526
SPY,validation,real,20,3,5,20,,0.18777849196639282,0.0,0.019493196967476346,0.02532593439381509,0.0,0.024085134516023936,0.028244347110469803,0.0,-0.10531734404489251,0.0,0.0
SPY,validation,historical_bootstrap,20,3,5,20,0.002941728379008412,0.1744588109906285,0.01331968097576433,0.017112872777416393,0.031227201177578212,0.0023803241900599535,0.027346014010391505,0.03842508035933998,0.003260879494367569,-0.07897177863305109,0.026345565411841423,0.049540895665611887
SPY,validation,signature_bootstrap,20,3,5,20,0.0006813605710219862,0.14593018018783654,0.041848311778556274,0.015225454213320649,0.02553732662882597,0.004267742754155698,0.023072479766685625,0.029990170308694386,0.0010126547493383119,-0.07886620029814756,0.026451143746744954,0.04833298881206827
EURUSD=X,validation,real,20,3,5,20,,0.08520625322480384,0.0,0.008679789401987669,0.011764545268720738,0.0,0.011057507353115847,0.013384970437742678,0.0,-0.05456861125310367,0.0,0.0
EURUSD=X,validation,historical_bootstrap,20,3,5,20,2.1029307576401677e-05,0.07681957701554029,0.008386676209263547,0.007439221205147584,0.011231819491900778,0.001240568196840085,0.010467177537803834,0.01472019804178723,0.0005903298153120129,-0.045777300472498644,0.008791310780605029,0.024479585882186135
EURUSD=X,validation,signature_bootstrap,20,3,5,20,0.00017721792097329483,0.0696499337408845,0.015556319483919334,0.006692820518551357,0.009874105819835688,0.0019869688834363124,0.009265644980930257,0.013011543307107193,0.0017918623721855896,-0.03700443877654605,0.017564172476557623,0.02856117177270239
SPY,validation,real,20,3,5,50,,0.18777849196639282,0.0,0.019493196967476346,0.02532593439381509,0.0,0.024085134516023936,0.028244347110469803,0.0,-0.10531734404489251,0.0,0.0
SPY,validation,historical_bootstrap,20,3,5,50,0.002941728379008412,0.1744588109906285,0.01331968097576433,0.017112872777416393,0.031227201177578212,0.0023803241900599535,0.027346014010391505,0.03842508035933998,0.003260879494367569,-0.07897177863305109,0.026345565411841423,0.049540895665611887
SPY,validation,signature_bootstrap,20,3,5,50,0.0018895212018969656,0.13415913963995668,0.05361935232643614,0.013354890879840245,0.023704843326613916,0.006138306087636101,0.021118751114936118,0.029725408837011646,0.0029663834010878187,-0.07033974412645935,0.03497759991843316,0.04515191166460555
EURUSD=X,validation,real,20,3,5,50,,0.08520625322480384,0.0,0.008679789401987669,0.011764545268720738,0.0,0.011057507353115847,0.013384970437742678,0.0,-0.05456861125310367,0.0,0.0
EURUSD=X,validation,historical_bootstrap,20,3,5,50,2.1029307576401677e-05,0.07681957701554029,0.008386676209263547,0.007439221205147584,0.011231819491900778,0.001240568196840085,0.010467177537803834,0.01472019804178723,0.0005903298153120129,-0.045777300472498644,0.008791310780605029,0.024479585882186135
EURUSD=X,validation,signature_bootstrap,20,3,5,50,0.00034605376777923567,0.0723212317524189,0.012885021472384933,0.006715308178923174,0.010321429570523373,0.0019644812230644954,0.009598284823820039,0.01386943300378094,0.0014592225292958082,-0.036943405743761024,0.01762520550934265,0.030120773172457073
SPY,validation,real,20,3,5,100,,0.18777849196639282,0.0,0.019493196967476346,0.02532593439381509,0.0,0.024085134516023936,0.028244347110469803,0.0,-0.10531734404489251,0.0,0.0
SPY,validation,historical_bootstrap,20,3,5,100,0.002941728379008412,0.1744588109906285,0.01331968097576433,0.017112872777416393,0.031227201177578212,0.0023803241900599535,0.027346014010391505,0.03842508035933998,0.003260879494367569,-0.07897177863305109,0.026345565411841423,0.049540895665611887
SPY,validation,signature_bootstrap,20,3,5,100,0.0024581751150205625,0.12395883181906231,0.06381966014733051,0.011735766137476376,0.022344140755441968,0.007757430829999971,0.019655582468507758,0.02738625890559877,0.004429552047516178,-0.06245359187430605,0.04286375217058647,0.04295529106948414
EURUSD=X,validation,real,20,3,5,100,,0.08520625322480384,0.0,0.008679789401987669,0.011764545268720738,0.0,0.011057507353115847,0.013384970437742678,0.0,-0.05456861125310367,0.0,0.0
EURUSD=X,validation,historical_bootstrap,20,3,5,100,2.1029307576401677e-05,0.07681957701554029,0.008386676209263547,0.007439221205147584,0.011231819491900778,0.001240568196840085,0.010467177537803834,0.01472019804178723,0.0005903298153120129,-0.045777300472498644,0.008791310780605029,0.024479585882186135
EURUSD=X,validation,signature_bootstrap,20,3,5,100,0.0001928181848468668,0.06974773784079948,0.015458515384004362,0.006677213403502488,0.009907284050906984,0.002002575998485181,0.009337438770057622,0.013616605064512297,0.001720068583058225,-0.036440848856241624,0.01812776239686205,0.02595641068284495
SPY,validation,real,60,2,1,5,,0.18777849196639282,0.0,0.019493196967476346,0.02532593439381509,0.0,0.024085134516023936,0.028244347110469803,0.0,-0.10531734404489251,0.0,0.0
SPY,validation,historical_bootstrap,60,2,1,5,0.0031934055467437122,0.1819937285742727,0.0057847633921201125,0.016117813612378604,0.033234754697797665,0.003375383355097742,0.028908073489530246,0.04526420368503821,0.004822938973506309,-0.08208971704624742,0.0232276269986451,0.03411734367055005
SPY,validation,signature_bootstrap,60,2,1,5,0.0021247629856718186,0.12485461544231206,0.06292387652408075,0.011908246092465106,0.02340528381672035,0.007584950875011241,0.02015138498856109,0.0286112281070402,0.003933749527462848,-0.06321707053005998,0.04210027351483253,0.034938292599186495
EURUSD=X,validation,real,60,2,1,5,,0.08520625322480384,0.0,0.008679789401987669,0.011764545268720738,0.0,0.011057507353115847,0.013384970437742678,0.0,-0.05456861125310367,0.0,0.0
EURUSD=X,validation,historical_bootstrap,60,2,1,5,0.000132529896646746,0.0754445313785416,0.009761721846262242,0.0070782348361699745,0.010603441750325902,0.0016015545658176946,0.009887659107743647,0.01397055604499162,0.0011698482453721994,-0.0454855410145071,0.009083070238596572,0.02947143197365896
EURUSD=X,validation,signature_bootstrap,60,2,1,5,8.891735600862018e-05,0.07207284995742418,0.013133403267379662,0.0066823622795800786,0.009836504639844049,0.0019974271224075905,0.009307211645594022,0.013589699570677233,0.0017502957075218248,-0.03988917003719712,0.014679441215906551,0.02465063681634854
SPY,validation,real,60,2,1,10,,0.18777849196639282,0.0,0.019493196967476346,0.02532593439381509,0.0,0.024085134516023936,0.028244347110469803,0.0,-0.10531734404489251,0.0,0.0
SPY,validation,historical_bootstrap,60,2,1,10,0.0031934055467437122,0.1819937285742727,0.0057847633921201125,0.016117813612378604,0.033234754697797665,0.003375383355097742,0.028908073489530246,0.04526420368503821,0.004822938973506309,-0.08208971704624742,0.0232276269986451,0.03411734367055005
SPY,validation,signature_bootstrap,60,2,1,10,0.0013172803452711059,0.13218206529771384,0.05559642666867898,0.012969389425758288,0.023746606260498355,0.006523807541718059,0.020871503340102616,0.028534276228677248,0.0032136311759213207,-0.06961661059366933,0.03570073345122318,0.03896446430508491
EURUSD=X,validation,real,60,2,1,10,,0.08520625322480384,0.0,0.008679789401987669,0.011764545268720738,0.0,0.011057507353115847,0.013384970437742678,0.0,-0.05456861125310367,0.0,0.0
EURUSD=X,validation,historical_bootstrap,60,2,1,10,0.000132529896646746,0.0754445313785416,0.009761721846262242,0.0070782348361699745,0.010603441750325902,0.0016015545658176946,0.009887659107743647,0.01397055604499162,0.0011698482453721994,-0.0454855410145071,0.009083070238596572,0.02947143197365896
EURUSD=X,validation,signature_bootstrap,60,2,1,10,3.270834282848139e-05,0.07241857591101566,0.012787677313788173,0.0068022890945752725,0.010236684504836857,0.0018775003074123966,0.009557014515485556,0.013992885284546386,0.0015004928376302906,-0.041123247897899465,0.013445363355204208,0.023121595321561716
SPY,validation,real,60,2,1,20,,0.18777849196639282,0.0,0.019493196967476346,0.02532593439381509,0.0,0.024085134516023936,0.028244347110469803,0.0,-0.10531734404489251,0.0,0.0
SPY,validation,historical_bootstrap,60,2,1,20,0.0031934055467437122,0.1819937285742727,0.0057847633921201125,0.016117813612378604,0.033234754697797665,0.003375383355097742,0.028908073489530246,0.04526420368503821,0.004822938973506309,-0.08208971704624742,0.0232276269986451,0.03411734367055005
SPY,validation,signature_bootstrap,60,2,1,20,0.0019228160425582776,0.12473474656582322,0.0630437454005696,0.012147260677228974,0.021058182100076504,0.007345936290247372,0.01909961703076939,0.027873987906666464,0.004985517485254547,-0.06268069441149351,0.042636649633399,0.03812792394136337
EURUSD=X,validation,real,60,2,1,20,,0.08520625322480384,0.0,0.008679789401987669,0.011764545268720738,0.0,0.011057507353115847,0.013384970437742678,0.0,-0.05456861125310367,0.0,0.0
EURUSD=X,validation,historical_bootstrap,60,2,1,20,0.000132529896646746,0.0754445313785416,0.009761721846262242,0.0070782348361699745,0.010603441750325902,0.0016015545658176946,0.009887659107743647,0.01397055604499162,0.0011698482453721994,-0.0454855410145071,0.009083070238596572,0.02947143197365896
EURUSD=X,validation,signature_bootstrap,60,2,1,20,0.00022089577834759813,0.07224678495846257,0.01295946826634127,0.00652155912991593,0.010311229473049131,0.002158230272071739,0.009565270974553666,0.01467930816995886,0.0014922363785621808,-0.03548112963112905,0.01908748162197462,0.02790425541190772
SPY,validation,real,60,2,1,50,,0.18777849196639282,0.0,0.019493196967476346,0.02532593439381509,0.0,0.024085134516023936,0.028244347110469803,0.0,-0.10531734404489251,0.0,0.0
SPY,validation,historical_bootstrap,60,2,1,50,0.0031934055467437122,0.1819937285742727,0.0057847633921201125,0.016117813612378604,0.033234754697797665,0.003375383355097742,0.028908073489530246,0.04526420368503821,0.004822938973506309,-0.08208971704624742,0.0232276269986451,0.03411734367055005
SPY,validation,signature_bootstrap,60,2,1,50,0.0021810152069607043,0.11723376773755842,0.0705447242288344,0.011473024076393903,0.01958316260585709,0.008020172891082443,0.017896933210372407,0.025371462123006137,0.006188201305651529,-0.06136436481332326,0.04395297923156925,0.03589749553401507
EURUSD=X,validation,real,60,2,1,50,,0.08520625322480384,0.0,0.008679789401987669,0.011764545268720738,0.0,0.011057507353115847,0.013384970437742678,0.0,-0.05456861125310367,0.0,0.0
EURUSD=X,validation,historical_bootstrap,60,2,1,50,0.000132529896646746,0.0754445313785416,0.009761721846262242,0.0070782348361699745,0.010603441750325902,0.0016015545658176946,0.009887659107743647,0.01397055604499162,0.0011698482453721994,-0.0454855410145071,0.009083070238596572,0.02947143197365896
EURUSD=X,validation,signature_bootstrap,60,2,1,50,0.00013952073521078908,0.07125130235042712,0.013954950874376718,0.0066494000980513585,0.009976619355898289,0.0020303893039363106,0.00935865236845403,0.013076233311741297,0.001698854984661817,-0.037725681362793195,0.016842929890310478,0.025406785169754677
SPY,validation,real,60,2,1,100,,0.18777849196639282,0.0,0.019493196967476346,0.02532593439381509,0.0,0.024085134516023936,0.028244347110469803,0.0,-0.10531734404489251,0.0,0.0
SPY,validation,historical_bootstrap,60,2,1,100,0.0031934055467437122,0.1819937285742727,0.0057847633921201125,0.016117813612378604,0.033234754697797665,0.003375383355097742,0.028908073489530246,0.04526420368503821,0.004822938973506309,-0.08208971704624742,0.0232276269986451,0.03411734367055005
SPY,validation,signature_bootstrap,60,2,1,100,0.002418888749839378,0.11752488963554741,0.0702536023308454,0.01192648019803955,0.01939816000976493,0.007566716769436797,0.01780596404027146,0.024414720062353224,0.006279170475752476,-0.0630993047536296,0.042218039291262915,0.02830289960456133
EURUSD=X,validation,real,60,2,1,100,,0.08520625322480384,0.0,0.008679789401987669,0.011764545268720738,0.0,0.011057507353115847,0.013384970437742678,0.0,-0.05456861125310367,0.0,0.0
EURUSD=X,validation,historical_bootstrap,60,2,1,100,0.000132529896646746,0.0754445313785416,0.009761721846262242,0.0070782348361699745,0.010603441750325902,0.0016015545658176946,0.009887659107743647,0.01397055604499162,0.0011698482453721994,-0.0454855410145071,0.009083070238596572,0.02947143197365896
EURUSD=X,validation,signature_bootstrap,60,2,1,100,0.0001552753301210696,0.07162148052177877,0.013584772703025064,0.006652541039566862,0.010066160882856723,0.0020272483624208075,0.009419494546517325,0.013267125542203245,0.0016380128065985218,-0.04092543600221441,0.013643175250889261,0.024999929846221472
SPY,validation,real,60,2,5,5,,0.18777849196639282,0.0,0.019493196967476346,0.02532593439381509,0.0,0.024085134516023936,0.028244347110469803,0.0,-0.10531734404489251,0.0,0.0
SPY,validation,historical_bootstrap,60,2,5,5,0.0032977785397117106,0.16681331821508133,0.02096517375131149,0.016078860505204483,0.029783068542942742,0.0034143364622718636,0.02612132520383148,0.03572801548617678,0.0020361906878075438,-0.07657395592874558,0.028743388116146934,0.04695716461635955
SPY,validation,signature_bootstrap,60,2,5,5,0.0009435425217832361,0.14068067876824658,0.04709781319814624,0.013819338730907987,0.0250381661091927,0.005673858236568359,0.022219923961571846,0.031133682367477777,0.001865210554452091,-0.07447264061720861,0.030844703427683903,0.046716822439588496
EURUSD=X,validation,real,60,2,5,5,,0.08520625322480384,0.0,0.008679789401987669,0.011764545268720738,0.0,0.011057507353115847,0.013384970437742678,0.0,-0.05456861125310367,0.0,0.0
EURUSD=X,validation,historical_bootstrap,60,2,5,5,0.00011582801869625704,0.0737241343244343,0.011482118900369542,0.00695431097373689,0.01060101925947578,0.0017254784282507794,0.009881599850003411,0.014058167348261463,0.0011759075031124357,-0.04442235809147487,0.010146253161628802,0.02617988146377203
EURUSD=X,validation,signature_bootstrap,60,2,5,5,0.00011990883885301479,0.06816301827898437,0.01704323494581947,0.006381648027403588,0.00960444394532706,0.002298141374584081,0.008968057702397243,0.012608228043926379,0.002089449650718604,-0.03799422998123464,0.016574381271869033,0.026589792285754255
SPY,validation,real,60,2,5,10,,0.18777849196639282,0.0,0.019493196967476346,0.02532593439381509,0.0,0.024085134516023936,0.028244347110469803,0.0,-0.10531734404489251,0.0,0.0
SPY,validation,historical_bootstrap,60,2,5,10,0.0032977785397117106,0.16681331821508133,0.02096517375131149,0.016078860505204483,0.029783068542942742,0.0034143364622718636,0.02612132520383148,0.03572801548617678,0.0020361906878075438,-0.07657395592874558,0.028743388116146934,0.04695716461635955
SPY,validation,signature_bootstrap,60,2,5,10,0.00040628643258444576,0.1391047000541465,0.04867379191224633,0.013988980779624627,0.024872900498928256,0.0055042161878517196,0.022630554662098335,0.03118212702043761,0.0014545798539256014,-0.0761728417501005,0.029144502294792013,0.046414097664903196
EURUSD=X,validation,real,60,2,5,10,,0.08520625322480384,0.0,0.008679789401987669,0.011764545268720738,0.0,0.011057507353115847,0.013384970437742678,0.0,-0.05456861125310367,0.0,0.0
EURUSD=X,validation,historical_bootstrap,60,2,5,10,0.00011582801869625704,0.0737241343244343,0.011482118900369542,0.00695431097373689,0.01060101925947578,0.0017254784282507794,0.009881599850003411,0.014058167348261463,0.0011759075031124357,-0.04442235809147487,0.010146253161628802,0.02617988146377203
EURUSD=X,validation,signature_bootstrap,60,2,5,10,0.0001033432687031764,0.06764331111657822,0.01756294210822562,0.006523263153738826,0.00914621647357929,0.002156526248248843,0.008645469778147922,0.011816112942465859,0.0024120375749679245,-0.03565907862417332,0.018909532628930352,0.02653586841603703
SPY,validation,real,60,2,5,20,,0.18777849196639282,0.0,0.019493196967476346,0.02532593439381509,0.0,0.024085134516023936,0.028244347110469803,0.0,-0.10531734404489251,0.0,0.0
SPY,validation,historical_bootstrap,60,2,5,20,0.0032977785397117106,0.16681331821508133,0.02096517375131149,0.016078860505204483,0.029783068542942742,0.0034143364622718636,0.02612132520383148,0.03572801548617678,0.0020361906878075438,-0.07657395592874558,0.028743388116146934,0.04695716461635955
SPY,validation,signature_bootstrap,60,2,5,20,0.0006815224783542073,0.13346445992384642,0.054314032042546395,0.013041724476823734,0.0242396661867272,0.006451472490652612,0.02148246834426447,0.030534690383623407,0.0026026661717594678,-0.07246534864233771,0.032851995402554804,0.04610933383036831
EURUSD=X,validation,real,60,2,5,20,,0.08520625322480384,0.0,0.008679789401987669,0.011764545268720738,0.0,0.011057507353115847,0.013384970437742678,0.0,-0.05456861125310367,0.0,0.0
EURUSD=X,validation,historical_bootstrap,60,2,5,20,0.00011582801869625704,0.0737241343244343,0.011482118900369542,0.00695431097373689,0.01060101925947578,0.0017254784282507794,0.009881599850003411,0.014058167348261463,0.0011759075031124357,-0.04442235809147487,0.010146253161628802,0.02617988146377203
EURUSD=X,validation,signature_bootstrap,60,2,5,20,2.8170167255196024e-05,0.06957948270927769,0.015626770515526148,0.006519893650283684,0.009954346180808298,0.002159895751703985,0.00939945634552556,0.014381023318338093,0.0016580510075902867,-0.04098551097845946,0.013583100274644211,0.023378712477392538
SPY,validation,real,60,2,5,50,,0.18777849196639282,0.0,0.019493196967476346,0.02532593439381509,0.0,0.024085134516023936,0.028244347110469803,0.0,-0.10531734404489251,0.0,0.0
SPY,validation,historical_bootstrap,60,2,5,50,0.0032977785397117106,0.16681331821508133,0.02096517375131149,0.016078860505204483,0.029783068542942742,0.0034143364622718636,0.02612132520383148,0.03572801548617678,0.0020361906878075438,-0.07657395592874558,0.028743388116146934,0.04695716461635955
SPY,validation,signature_bootstrap,60,2,5,50,0.0017695140111579487,0.12250720965568367,0.06527128231070915,0.01247693644823873,0.021822790091487815,0.007016260519237616,0.019479058518721754,0.027326347410906858,0.004606075997302183,-0.0628021379616884,0.04251520608320411,0.04320747591848785
EURUSD=X,validation,real,60,2,5,50,,0.08520625322480384,0.0,0.008679789401987669,0.011764545268720738,0.0,0.011057507353115847,0.013384970437742678,0.0,-0.05456861125310367,0.0,0.0
EURUSD=X,validation,historical_bootstrap,60,2,5,50,0.00011582801869625704,0.0737241343244343,0.011482118900369542,0.00695431097373689,0.01060101925947578,0.0017254784282507794,0.009881599850003411,0.014058167348261463,0.0011759075031124357,-0.04442235809147487,0.010146253161628802,0.02617988146377203
EURUSD=X,validation,signature_bootstrap,60,2,5,50,0.00013818693538041006,0.06786834247506678,0.017337910749737062,0.006454219785305068,0.009102822755231428,0.002225569616682601,0.008681427734293983,0.01198268668130204,0.0023760796188218632,-0.037958938253085495,0.01660967300001818,0.02703275258316366
SPY,validation,real,60,2,5,100,,0.18777849196639282,0.0,0.019493196967476346,0.02532593439381509,0.0,0.024085134516023936,0.028244347110469803,0.0,-0.10531734404489251,0.0,0.0
SPY,validation,historical_bootstrap,60,2,5,100,0.0032977785397117106,0.16681331821508133,0.02096517375131149,0.016078860505204483,0.029783068542942742,0.0034143364622718636,0.02612132520383148,0.03572801548617678,0.0020361906878075438,-0.07657395592874558,0.028743388116146934,0.04695716461635955
SPY,validation,signature_bootstrap,60,2,5,100,0.0008971237261398103,0.129412498361487,0.058365993604905825,0.012348084769304038,0.023813884131002105,0.007145112198172309,0.02125203837864062,0.03165102028846547,0.0028330961373833168,-0.0701117140463541,0.03520562999853841,0.04457433690513082
EURUSD=X,validation,real,60,2,5,100,,0.08520625322480384,0.0,0.008679789401987669,0.011764545268720738,0.0,0.011057507353115847,0.013384970437742678,0.0,-0.05456861125310367,0.0,0.0
EURUSD=X,validation,historical_bootstrap,60,2,5,100,0.00011582801869625704,0.0737241343244343,0.011482118900369542,0.00695431097373689,0.01060101925947578,0.0017254784282507794,0.009881599850003411,0.014058167348261463,0.0011759075031124357,-0.04442235809147487,0.010146253161628802,0.02617988146377203
EURUSD=X,validation,signature_bootstrap,60,2,5,100,9.335394007596178e-05,0.0691538666816186,0.016052386543185235,0.006508515853192553,0.009411193110909663,0.0021712735487951157,0.008869505281306474,0.012331328135807843,0.0021880020718093723,-0.0396638301534991,0.014904781099604573,0.025242519607290625
SPY,validation,real,60,3,1,5,,0.18777849196639282,0.0,0.019493196967476346,0.02532593439381509,0.0,0.024085134516023936,0.028244347110469803,0.0,-0.10531734404489251,0.0,0.0
SPY,validation,historical_bootstrap,60,3,1,5,0.0033813534393764334,0.1819937285742727,0.0057847633921201125,0.016117813612378604,0.033234754697797665,0.003375383355097742,0.028908073489530246,0.04526420368503821,0.004822938973506309,-0.08208971704624742,0.0232276269986451,0.03411734367055005
SPY,validation,signature_bootstrap,60,3,1,5,0.005048876667567672,0.1153409020388683,0.07243758992752451,0.010744223086062247,0.019904772658738516,0.0087489738814141,0.017784681390303682,0.025876238898834225,0.006300453125720255,-0.05664124628578635,0.04867609775910616,0.04187590549046021
EURUSD=X,validation,real,60,3,1,5,,0.08520625322480384,0.0,0.008679789401987669,0.011764545268720738,0.0,0.011057507353115847,0.013384970437742678,0.0,-0.05456861125310367,0.0,0.0
EURUSD=X,validation,historical_bootstrap,60,3,1,5,0.00014068613134459482,0.0754445313785416,0.009761721846262242,0.0070782348361699745,0.010603441750325902,0.0016015545658176946,0.009887659107743647,0.01397055604499162,0.0011698482453721994,-0.0454855410145071,0.009083070238596572,0.02947143197365896
EURUSD=X,validation,signature_bootstrap,60,3,1,5,0.00010934201936316687,0.0651748451440597,0.020031408080744134,0.0061606441923276085,0.00919747037628428,0.0025191452096600606,0.00860060385753867,0.011777464385097131,0.0024569034955771764,-0.040327376658901314,0.01424123459420236,0.028167904858704074
SPY,validation,real,60,3,1,10,,0.18777849196639282,0.0,0.019493196967476346,0.02532593439381509,0.0,0.024085134516023936,0.028244347110469803,0.0,-0.10531734404489251,0.0,0.0
SPY,validation,historical_bootstrap,60,3,1,10,0.0033813534393764334,0.1819937285742727,0.0057847633921201125,0.016117813612378604,0.033234754697797665,0.003375383355097742,0.028908073489530246,0.04526420368503821,0.004822938973506309,-0.08208971704624742,0.0232276269986451,0.03411734367055005
SPY,validation,signature_bootstrap,60,3,1,10,0.004205964000419178,0.12883048855219156,0.058948003414201255,0.012492011748487452,0.022606643958107887,0.007001185218988895,0.020057894903604972,0.027614260020731796,0.004027239612418965,-0.06663261087911568,0.038684733165776836,0.043414936775632254
EURUSD=X,validation,real,60,3,1,10,,0.08520625322480384,0.0,0.008679789401987669,0.011764545268720738,0.0,0.011057507353115847,0.013384970437742678,0.0,-0.05456861125310367,0.0,0.0
EURUSD=X,validation,historical_bootstrap,60,3,1,10,0.00014068613134459482,0.0754445313785416,0.009761721846262242,0.0070782348361699745,0.010603441750325902,0.0016015545658176946,0.009887659107743647,0.01397055604499162,0.0011698482453721994,-0.0454855410145071,0.009083070238596572,0.02947143197365896
EURUSD=X,validation,signature_bootstrap,60,3,1,10,4.704686111254796e-05,0.06586970820146502,0.019336545023338814,0.006369579769989281,0.009119332358565236,0.0023102096319983882,0.008623237762917369,0.011722645788159392,0.002434269590198478,-0.041366603807366245,0.013202007445737428,0.024589044856755036
SPY,validation,real,60,3,1,20,,0.18777849196639282,0.0,0.019493196967476346,0.02532593439381509,0.0,0.024085134516023936,0.028244347110469803,0.0,-0.10531734404489251,0.0,0.0
SPY,validation,historical_bootstrap,60,3,1,20,0.0033813534393764334,0.1819937285742727,0.0057847633921201125,0.016117813612378604,0.033234754697797665,0.003375383355097742,0.028908073489530246,0.04526420368503821,0.004822938973506309,-0.08208971704624742,0.0232276269986451,0.03411734367055005
SPY,validation,signature_bootstrap,60,3,1,20,0.0016732795128715226,0.12827652454560054,0.05950196742079228,0.012300535117947866,0.023217815969081797,0.00719266184952848,0.020473508121285643,0.02989530145931435,0.003611626394738294,-0.06738008151182044,0.03793726253307207,0.036844463962052175
EURUSD=X,validation,real,60,3,1,20,,0.08520625322480384,0.0,0.008679789401987669,0.011764545268720738,0.0,0.011057507353115847,0.013384970437742678,0.0,-0.05456861125310367,0.0,0.0
EURUSD=X,validation,historical_bootstrap,60,3,1,20,0.00014068613134459482,0.0754445313785416,0.009761721846262242,0.0070782348361699745,0.010603441750325902,0.0016015545658176946,0.009887659107743647,0.01397055604499162,0.0011698482453721994,-0.0454855410145071,0.009083070238596572,0.02947143197365896
EURUSD=X,validation,signature_bootstrap,60,3,1,20,3.368510837409377e-05,0.06735352002473799,0.01785273320006585,0.006325052208383789,0.009741113246195154,0.0023547371936038803,0.009002725271791637,0.01291718956501568,0.0020547820813242093,-0.04109139666746671,0.013477214585636964,0.023145818888391
SPY,validation,real,60,3,1,50,,0.18777849196639282,0.0,0.019493196967476346,0.02532593439381509,0.0,0.024085134516023936,0.028244347110469803,0.0,-0.10531734404489251,0.0,0.0
